hedge_id,projet_id,projet,type_hedge,date,année,trimestre,mois,price
385,BFC08,Prospection PV BFC - 1,CR,2028-09-01,2028,3,9,60.0
386,BFC09,Prospection PV BFC - 2,CR,2028-09-01,2028,3,9,60.0
389,BFC10,Prospection PV BFC - 4,CR,2028-09-01,2028,3,9,60.0
391,SE04,La Motte (PV) ,CR,2028-09-01,2028,3,9,60.0
392,BFC11,Prospection PV BFC - 5,CR,2028-09-01,2028,3,9,60.0
394,BFC13,Prospection PV BFC - 3,CR,2028-09-01,2028,3,9,60.0
400,SO13,Chauvigny,CR,2028-09-01,2028,3,9,60.0
401,SO09,St Christoly de Blaye,CR,2028-09-01,2028,3,9,60.0
404,SO21,Task solaire SO 1,CR,2028-09-01,2028,3,9,60.0
405,SO22,Task solaire SO 2,CR,2028-09-01,2028,3,9,60.0
408,BFC15,Prospection PV BFC - 6,CR,2028-09-01,2028,3,9,60.0
206,APV1,Agri-PV 1,CR,2028-10-01,2028,4,10,60.0
207,APV2,Agri-PV 2,CR,2028-10-01,2028,4,10,60.0
208,APV3,Agri-PV 3,CR,2028-10-01,2028,4,10,60.0
209,APV4,Agri-PV 4,CR,2028-10-01,2028,4,10,60.0
210,APV5,Agri-PV 5,CR,2028-10-01,2028,4,10,60.0
211,APV6,Agri-PV 6,CR,2028-10-01,2028,4,10,60.0
212,APV7,Agri-PV 7,CR,2028-10-01,2028,4,10,60.0
213,APV8,Agri-PV 8,CR,2028-10-01,2028,4,10,60.0
214,APV9,Agri-PV 9,CR,2028-10-01,2028,4,10,60.0
218,AMI01,AO/AMI 2022-1,CR,2028-10-01,2028,4,10,60.0
219,AMI02,AO/AMI 2022-2,CR,2028-10-01,2028,4,10,60.0
220,AMI03,AO/AMI 2022-3,CR,2028-10-01,2028,4,10,60.0
221,SE14,Argilliers,CR,2028-10-01,2028,4,10,60.0
222,S14,Avignonet Barbette,CR,2028-10-01,2028,4,10,60.0
227,S13,Bram,CR,2028-10-01,2028,4,10,60.0
230,AURA05,Prospection PV AURA - 5,CR,2028-10-01,2028,4,10,60.0
231,S09,Extension Avignonet,CR,2028-10-01,2028,4,10,60.0
235,S15,Crayssac,CR,2028-10-01,2028,4,10,60.0
237,SE12,Estézargues (PV),CR,2028-10-01,2028,4,10,60.0
243,AURA13,Prospection PV MC - 3,CR,2028-10-01,2028,4,10,60.0
249,AURA14,Coucouron (Laoune),CR,2028-10-01,2028,4,10,60.0
252,SE09,Heintz (PV),CR,2028-10-01,2028,4,10,60.0
254,GO32,Igoville Lafarge,CR,2028-10-01,2028,4,10,60.0
255,B3,baurèch,CR,2028-10-01,2028,4,10,60.0
261,S12,Mas Saintes-Puelles,CR,2028-10-01,2028,4,10,60.0
262,SE11,Cruis,CR,2028-10-01,2028,4,10,60.0
265,S11,Miremont,CR,2028-10-01,2028,4,10,60.0
287,B6,Plaisance,CR,2028-10-01,2028,4,10,60.0
292,SO18,Chantillac,CR,2028-10-01,2028,4,10,60.0
293,SO19,Prospection AK 2,CR,2028-10-01,2028,4,10,60.0
294,SO20,Prospection AK 3,CR,2028-10-01,2028,4,10,60.0
295,SO28,Prospection AK 4,CR,2028-10-01,2028,4,10,60.0
296,SO29,Prospection AK 5,CR,2028-10-01,2028,4,10,60.0
302,AURA29,Prospection PV MC - 1,CR,2028-10-01,2028,4,10,60.0
305,AURA31,Orléat,CR,2028-10-01,2028,4,10,60.0
309,AURA38,Montilly,CR,2028-10-01,2028,4,10,60.0
310,AURA39,Prospection PV AURA - 6,CR,2028-10-01,2028,4,10,60.0
313,NGE12,Prospection NGE 12 (PV),CR,2028-10-01,2028,4,10,60.0
315,NGE14,Prospection NGE 14 (PV),CR,2028-10-01,2028,4,10,60.0
316,NGE15,Prospection NGE 15 (PV),CR,2028-10-01,2028,4,10,60.0
317,NGE16,Prospection NGE 16 (PV),CR,2028-10-01,2028,4,10,60.0
318,NGE17,Prospection NGE 17 (PV),CR,2028-10-01,2028,4,10,60.0
320,NGE2,Prospection NGE 2 (PV),CR,2028-10-01,2028,4,10,60.0
321,NGE22,Prospection NGE 22 (PV),CR,2028-10-01,2028,4,10,60.0
322,NGE23,Prospection NGE 23 (PV),CR,2028-10-01,2028,4,10,60.0
323,NGE4,Prospection NGE 4 (PV),CR,2028-10-01,2028,4,10,60.0
327,GO06,Prospection PV 2022 (Igoville Commune),CR,2028-10-01,2028,4,10,60.0
328,AURA40,Prospection PV MC - 2,CR,2028-10-01,2028,4,10,60.0
331,AURA45,Prospection PV MC - 4,CR,2028-10-01,2028,4,10,60.0
333,AURA47,Agri-PV AURA -1,CR,2028-10-01,2028,4,10,60.0
334,AURA48,Agri-PV AURA -2,CR,2028-10-01,2028,4,10,60.0
337,GO12,Prospection PV GO 2022 - 3 - ,CR,2028-10-01,2028,4,10,60.0
338,BFC03,Gurgy (Nouzeau),CR,2028-10-01,2028,4,10,60.0
339,BFC04,Rosoy (Plaine de Nange),CR,2028-10-01,2028,4,10,60.0
340,BFC05,Villemanoche CEMEX (La Herse),CR,2028-10-01,2028,4,10,60.0
342,GO30,Prospection PV Ouest - 1 -,CR,2028-10-01,2028,4,10,60.0
343,GO34,Prospection PV Ouest - 2 -,CR,2028-10-01,2028,4,10,60.0
344,GO35,Prospection PV Ouest - 3 -,CR,2028-10-01,2028,4,10,60.0
345,GO36,Prospection PV Ouest - 4 -,CR,2028-10-01,2028,4,10,60.0
346,GO37,Prospection PV Ouest - 5 -,CR,2028-10-01,2028,4,10,60.0
347,GO38,Prospection PV Ouest - 6 -,CR,2028-10-01,2028,4,10,60.0
348,S01,Prospection S 1,CR,2028-10-01,2028,4,10,60.0
349,S02,Prospection S 2,CR,2028-10-01,2028,4,10,60.0
350,S03,Prospection S 3,CR,2028-10-01,2028,4,10,60.0
351,S04,Prospection S 4,CR,2028-10-01,2028,4,10,60.0
352,S05,Prospection S 5,CR,2028-10-01,2028,4,10,60.0
353,S20,Prospection S20,CR,2028-10-01,2028,4,10,60.0
354,S21,Prospection S21,CR,2028-10-01,2028,4,10,60.0
355,S22,Prospection S22,CR,2028-10-01,2028,4,10,60.0
356,S23,Prospection S23,CR,2028-10-01,2028,4,10,60.0
357,S24,Prospection S24,CR,2028-10-01,2028,4,10,60.0
358,S25,Prospection S25,CR,2028-10-01,2028,4,10,60.0
359,S26,Prospection S26,CR,2028-10-01,2028,4,10,60.0
360,S27,Prospection S27,CR,2028-10-01,2028,4,10,60.0
361,S06,Prospection S6,CR,2028-10-01,2028,4,10,60.0
362,S07,Prospection S7,CR,2028-10-01,2028,4,10,60.0
363,S08,Prospection S8,CR,2028-10-01,2028,4,10,60.0
364,S19,Prospection S-O 11,CR,2028-10-01,2028,4,10,60.0
365,S16,Prospection S-O 7 (PV),CR,2028-10-01,2028,4,10,60.0
366,S17,Prospection S-O 8 (PV),CR,2028-10-01,2028,4,10,60.0
367,S10,Prospection S-O 9 (PV),CR,2028-10-01,2028,4,10,60.0
368,B4,Jean-Grégoire / folles,CR,2028-10-01,2028,4,10,60.0
369,B11,Prospection solaire Bdx 9,CR,2028-10-01,2028,4,10,60.0
370,B7,Prospection Solaire MPL,CR,2028-10-01,2028,4,10,60.0
371,B2,prospection solaire Nantes,CR,2028-10-01,2028,4,10,60.0
372,B10,Prospection solaire Nantes 2,CR,2028-10-01,2028,4,10,60.0
373,SE18,Prospection sud-est 10 (PV),CR,2028-10-01,2028,4,10,60.0
374,SE08,Prospection sud-est 3 (PV),CR,2028-10-01,2028,4,10,60.0
375,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,CR,2028-10-01,2028,4,10,60.0
376,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,CR,2028-10-01,2028,4,10,60.0
378,GO09,Prospection TL PV 2022,CR,2028-10-01,2028,4,10,60.0
382,BFC07,Prospection PV BFC - 3,CR,2028-10-01,2028,4,10,60.0
385,BFC08,Prospection PV BFC - 1,CR,2028-10-01,2028,4,10,60.0
386,BFC09,Prospection PV BFC - 2,CR,2028-10-01,2028,4,10,60.0
389,BFC10,Prospection PV BFC - 4,CR,2028-10-01,2028,4,10,60.0
391,SE04,La Motte (PV) ,CR,2028-10-01,2028,4,10,60.0
392,BFC11,Prospection PV BFC - 5,CR,2028-10-01,2028,4,10,60.0
394,BFC13,Prospection PV BFC - 3,CR,2028-10-01,2028,4,10,60.0
400,SO13,Chauvigny,CR,2028-10-01,2028,4,10,60.0
401,SO09,St Christoly de Blaye,CR,2028-10-01,2028,4,10,60.0
404,SO21,Task solaire SO 1,CR,2028-10-01,2028,4,10,60.0
405,SO22,Task solaire SO 2,CR,2028-10-01,2028,4,10,60.0
408,BFC15,Prospection PV BFC - 6,CR,2028-10-01,2028,4,10,60.0
206,APV1,Agri-PV 1,CR,2028-11-01,2028,4,11,60.0
207,APV2,Agri-PV 2,CR,2028-11-01,2028,4,11,60.0
208,APV3,Agri-PV 3,CR,2028-11-01,2028,4,11,60.0
209,APV4,Agri-PV 4,CR,2028-11-01,2028,4,11,60.0
210,APV5,Agri-PV 5,CR,2028-11-01,2028,4,11,60.0
211,APV6,Agri-PV 6,CR,2028-11-01,2028,4,11,60.0
212,APV7,Agri-PV 7,CR,2028-11-01,2028,4,11,60.0
213,APV8,Agri-PV 8,CR,2028-11-01,2028,4,11,60.0
214,APV9,Agri-PV 9,CR,2028-11-01,2028,4,11,60.0
218,AMI01,AO/AMI 2022-1,CR,2028-11-01,2028,4,11,60.0
219,AMI02,AO/AMI 2022-2,CR,2028-11-01,2028,4,11,60.0
220,AMI03,AO/AMI 2022-3,CR,2028-11-01,2028,4,11,60.0
221,SE14,Argilliers,CR,2028-11-01,2028,4,11,60.0
222,S14,Avignonet Barbette,CR,2028-11-01,2028,4,11,60.0
227,S13,Bram,CR,2028-11-01,2028,4,11,60.0
230,AURA05,Prospection PV AURA - 5,CR,2028-11-01,2028,4,11,60.0
231,S09,Extension Avignonet,CR,2028-11-01,2028,4,11,60.0
235,S15,Crayssac,CR,2028-11-01,2028,4,11,60.0
237,SE12,Estézargues (PV),CR,2028-11-01,2028,4,11,60.0
243,AURA13,Prospection PV MC - 3,CR,2028-11-01,2028,4,11,60.0
249,AURA14,Coucouron (Laoune),CR,2028-11-01,2028,4,11,60.0
252,SE09,Heintz (PV),CR,2028-11-01,2028,4,11,60.0
254,GO32,Igoville Lafarge,CR,2028-11-01,2028,4,11,60.0
255,B3,baurèch,CR,2028-11-01,2028,4,11,60.0
261,S12,Mas Saintes-Puelles,CR,2028-11-01,2028,4,11,60.0
262,SE11,Cruis,CR,2028-11-01,2028,4,11,60.0
265,S11,Miremont,CR,2028-11-01,2028,4,11,60.0
287,B6,Plaisance,CR,2028-11-01,2028,4,11,60.0
292,SO18,Chantillac,CR,2028-11-01,2028,4,11,60.0
293,SO19,Prospection AK 2,CR,2028-11-01,2028,4,11,60.0
294,SO20,Prospection AK 3,CR,2028-11-01,2028,4,11,60.0
295,SO28,Prospection AK 4,CR,2028-11-01,2028,4,11,60.0
296,SO29,Prospection AK 5,CR,2028-11-01,2028,4,11,60.0
302,AURA29,Prospection PV MC - 1,CR,2028-11-01,2028,4,11,60.0
305,AURA31,Orléat,CR,2028-11-01,2028,4,11,60.0
309,AURA38,Montilly,CR,2028-11-01,2028,4,11,60.0
310,AURA39,Prospection PV AURA - 6,CR,2028-11-01,2028,4,11,60.0
313,NGE12,Prospection NGE 12 (PV),CR,2028-11-01,2028,4,11,60.0
315,NGE14,Prospection NGE 14 (PV),CR,2028-11-01,2028,4,11,60.0
316,NGE15,Prospection NGE 15 (PV),CR,2028-11-01,2028,4,11,60.0
317,NGE16,Prospection NGE 16 (PV),CR,2028-11-01,2028,4,11,60.0
318,NGE17,Prospection NGE 17 (PV),CR,2028-11-01,2028,4,11,60.0
320,NGE2,Prospection NGE 2 (PV),CR,2028-11-01,2028,4,11,60.0
321,NGE22,Prospection NGE 22 (PV),CR,2028-11-01,2028,4,11,60.0
322,NGE23,Prospection NGE 23 (PV),CR,2028-11-01,2028,4,11,60.0
323,NGE4,Prospection NGE 4 (PV),CR,2028-11-01,2028,4,11,60.0
327,GO06,Prospection PV 2022 (Igoville Commune),CR,2028-11-01,2028,4,11,60.0
328,AURA40,Prospection PV MC - 2,CR,2028-11-01,2028,4,11,60.0
331,AURA45,Prospection PV MC - 4,CR,2028-11-01,2028,4,11,60.0
333,AURA47,Agri-PV AURA -1,CR,2028-11-01,2028,4,11,60.0
334,AURA48,Agri-PV AURA -2,CR,2028-11-01,2028,4,11,60.0
337,GO12,Prospection PV GO 2022 - 3 - ,CR,2028-11-01,2028,4,11,60.0
338,BFC03,Gurgy (Nouzeau),CR,2028-11-01,2028,4,11,60.0
339,BFC04,Rosoy (Plaine de Nange),CR,2028-11-01,2028,4,11,60.0
340,BFC05,Villemanoche CEMEX (La Herse),CR,2028-11-01,2028,4,11,60.0
342,GO30,Prospection PV Ouest - 1 -,CR,2028-11-01,2028,4,11,60.0
343,GO34,Prospection PV Ouest - 2 -,CR,2028-11-01,2028,4,11,60.0
344,GO35,Prospection PV Ouest - 3 -,CR,2028-11-01,2028,4,11,60.0
345,GO36,Prospection PV Ouest - 4 -,CR,2028-11-01,2028,4,11,60.0
346,GO37,Prospection PV Ouest - 5 -,CR,2028-11-01,2028,4,11,60.0
347,GO38,Prospection PV Ouest - 6 -,CR,2028-11-01,2028,4,11,60.0
348,S01,Prospection S 1,CR,2028-11-01,2028,4,11,60.0
349,S02,Prospection S 2,CR,2028-11-01,2028,4,11,60.0
350,S03,Prospection S 3,CR,2028-11-01,2028,4,11,60.0
351,S04,Prospection S 4,CR,2028-11-01,2028,4,11,60.0
352,S05,Prospection S 5,CR,2028-11-01,2028,4,11,60.0
353,S20,Prospection S20,CR,2028-11-01,2028,4,11,60.0
354,S21,Prospection S21,CR,2028-11-01,2028,4,11,60.0
355,S22,Prospection S22,CR,2028-11-01,2028,4,11,60.0
356,S23,Prospection S23,CR,2028-11-01,2028,4,11,60.0
357,S24,Prospection S24,CR,2028-11-01,2028,4,11,60.0
358,S25,Prospection S25,CR,2028-11-01,2028,4,11,60.0
359,S26,Prospection S26,CR,2028-11-01,2028,4,11,60.0
360,S27,Prospection S27,CR,2028-11-01,2028,4,11,60.0
361,S06,Prospection S6,CR,2028-11-01,2028,4,11,60.0
362,S07,Prospection S7,CR,2028-11-01,2028,4,11,60.0
363,S08,Prospection S8,CR,2028-11-01,2028,4,11,60.0
364,S19,Prospection S-O 11,CR,2028-11-01,2028,4,11,60.0
365,S16,Prospection S-O 7 (PV),CR,2028-11-01,2028,4,11,60.0
366,S17,Prospection S-O 8 (PV),CR,2028-11-01,2028,4,11,60.0
367,S10,Prospection S-O 9 (PV),CR,2028-11-01,2028,4,11,60.0
368,B4,Jean-Grégoire / folles,CR,2028-11-01,2028,4,11,60.0
369,B11,Prospection solaire Bdx 9,CR,2028-11-01,2028,4,11,60.0
370,B7,Prospection Solaire MPL,CR,2028-11-01,2028,4,11,60.0
371,B2,prospection solaire Nantes,CR,2028-11-01,2028,4,11,60.0
372,B10,Prospection solaire Nantes 2,CR,2028-11-01,2028,4,11,60.0
373,SE18,Prospection sud-est 10 (PV),CR,2028-11-01,2028,4,11,60.0
374,SE08,Prospection sud-est 3 (PV),CR,2028-11-01,2028,4,11,60.0
375,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,CR,2028-11-01,2028,4,11,60.0
376,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,CR,2028-11-01,2028,4,11,60.0
378,GO09,Prospection TL PV 2022,CR,2028-11-01,2028,4,11,60.0
382,BFC07,Prospection PV BFC - 3,CR,2028-11-01,2028,4,11,60.0
385,BFC08,Prospection PV BFC - 1,CR,2028-11-01,2028,4,11,60.0
386,BFC09,Prospection PV BFC - 2,CR,2028-11-01,2028,4,11,60.0
389,BFC10,Prospection PV BFC - 4,CR,2028-11-01,2028,4,11,60.0
391,SE04,La Motte (PV) ,CR,2028-11-01,2028,4,11,60.0
392,BFC11,Prospection PV BFC - 5,CR,2028-11-01,2028,4,11,60.0
394,BFC13,Prospection PV BFC - 3,CR,2028-11-01,2028,4,11,60.0
400,SO13,Chauvigny,CR,2028-11-01,2028,4,11,60.0
401,SO09,St Christoly de Blaye,CR,2028-11-01,2028,4,11,60.0
404,SO21,Task solaire SO 1,CR,2028-11-01,2028,4,11,60.0
405,SO22,Task solaire SO 2,CR,2028-11-01,2028,4,11,60.0
408,BFC15,Prospection PV BFC - 6,CR,2028-11-01,2028,4,11,60.0
206,APV1,Agri-PV 1,CR,2028-12-01,2028,4,12,60.0
207,APV2,Agri-PV 2,CR,2028-12-01,2028,4,12,60.0
208,APV3,Agri-PV 3,CR,2028-12-01,2028,4,12,60.0
209,APV4,Agri-PV 4,CR,2028-12-01,2028,4,12,60.0
210,APV5,Agri-PV 5,CR,2028-12-01,2028,4,12,60.0
211,APV6,Agri-PV 6,CR,2028-12-01,2028,4,12,60.0
212,APV7,Agri-PV 7,CR,2028-12-01,2028,4,12,60.0
213,APV8,Agri-PV 8,CR,2028-12-01,2028,4,12,60.0
214,APV9,Agri-PV 9,CR,2028-12-01,2028,4,12,60.0
218,AMI01,AO/AMI 2022-1,CR,2028-12-01,2028,4,12,60.0
219,AMI02,AO/AMI 2022-2,CR,2028-12-01,2028,4,12,60.0
220,AMI03,AO/AMI 2022-3,CR,2028-12-01,2028,4,12,60.0
221,SE14,Argilliers,CR,2028-12-01,2028,4,12,60.0
222,S14,Avignonet Barbette,CR,2028-12-01,2028,4,12,60.0
227,S13,Bram,CR,2028-12-01,2028,4,12,60.0
230,AURA05,Prospection PV AURA - 5,CR,2028-12-01,2028,4,12,60.0
231,S09,Extension Avignonet,CR,2028-12-01,2028,4,12,60.0
235,S15,Crayssac,CR,2028-12-01,2028,4,12,60.0
237,SE12,Estézargues (PV),CR,2028-12-01,2028,4,12,60.0
243,AURA13,Prospection PV MC - 3,CR,2028-12-01,2028,4,12,60.0
249,AURA14,Coucouron (Laoune),CR,2028-12-01,2028,4,12,60.0
252,SE09,Heintz (PV),CR,2028-12-01,2028,4,12,60.0
254,GO32,Igoville Lafarge,CR,2028-12-01,2028,4,12,60.0
255,B3,baurèch,CR,2028-12-01,2028,4,12,60.0
261,S12,Mas Saintes-Puelles,CR,2028-12-01,2028,4,12,60.0
262,SE11,Cruis,CR,2028-12-01,2028,4,12,60.0
265,S11,Miremont,CR,2028-12-01,2028,4,12,60.0
287,B6,Plaisance,CR,2028-12-01,2028,4,12,60.0
292,SO18,Chantillac,CR,2028-12-01,2028,4,12,60.0
293,SO19,Prospection AK 2,CR,2028-12-01,2028,4,12,60.0
294,SO20,Prospection AK 3,CR,2028-12-01,2028,4,12,60.0
295,SO28,Prospection AK 4,CR,2028-12-01,2028,4,12,60.0
296,SO29,Prospection AK 5,CR,2028-12-01,2028,4,12,60.0
302,AURA29,Prospection PV MC - 1,CR,2028-12-01,2028,4,12,60.0
305,AURA31,Orléat,CR,2028-12-01,2028,4,12,60.0
309,AURA38,Montilly,CR,2028-12-01,2028,4,12,60.0
310,AURA39,Prospection PV AURA - 6,CR,2028-12-01,2028,4,12,60.0
313,NGE12,Prospection NGE 12 (PV),CR,2028-12-01,2028,4,12,60.0
315,NGE14,Prospection NGE 14 (PV),CR,2028-12-01,2028,4,12,60.0
316,NGE15,Prospection NGE 15 (PV),CR,2028-12-01,2028,4,12,60.0
317,NGE16,Prospection NGE 16 (PV),CR,2028-12-01,2028,4,12,60.0
318,NGE17,Prospection NGE 17 (PV),CR,2028-12-01,2028,4,12,60.0
320,NGE2,Prospection NGE 2 (PV),CR,2028-12-01,2028,4,12,60.0
321,NGE22,Prospection NGE 22 (PV),CR,2028-12-01,2028,4,12,60.0
322,NGE23,Prospection NGE 23 (PV),CR,2028-12-01,2028,4,12,60.0
323,NGE4,Prospection NGE 4 (PV),CR,2028-12-01,2028,4,12,60.0
327,GO06,Prospection PV 2022 (Igoville Commune),CR,2028-12-01,2028,4,12,60.0
328,AURA40,Prospection PV MC - 2,CR,2028-12-01,2028,4,12,60.0
331,AURA45,Prospection PV MC - 4,CR,2028-12-01,2028,4,12,60.0
333,AURA47,Agri-PV AURA -1,CR,2028-12-01,2028,4,12,60.0
334,AURA48,Agri-PV AURA -2,CR,2028-12-01,2028,4,12,60.0
337,GO12,Prospection PV GO 2022 - 3 - ,CR,2028-12-01,2028,4,12,60.0
338,BFC03,Gurgy (Nouzeau),CR,2028-12-01,2028,4,12,60.0
339,BFC04,Rosoy (Plaine de Nange),CR,2028-12-01,2028,4,12,60.0
340,BFC05,Villemanoche CEMEX (La Herse),CR,2028-12-01,2028,4,12,60.0
342,GO30,Prospection PV Ouest - 1 -,CR,2028-12-01,2028,4,12,60.0
343,GO34,Prospection PV Ouest - 2 -,CR,2028-12-01,2028,4,12,60.0
344,GO35,Prospection PV Ouest - 3 -,CR,2028-12-01,2028,4,12,60.0
345,GO36,Prospection PV Ouest - 4 -,CR,2028-12-01,2028,4,12,60.0
346,GO37,Prospection PV Ouest - 5 -,CR,2028-12-01,2028,4,12,60.0
347,GO38,Prospection PV Ouest - 6 -,CR,2028-12-01,2028,4,12,60.0
348,S01,Prospection S 1,CR,2028-12-01,2028,4,12,60.0
349,S02,Prospection S 2,CR,2028-12-01,2028,4,12,60.0
350,S03,Prospection S 3,CR,2028-12-01,2028,4,12,60.0
351,S04,Prospection S 4,CR,2028-12-01,2028,4,12,60.0
352,S05,Prospection S 5,CR,2028-12-01,2028,4,12,60.0
353,S20,Prospection S20,CR,2028-12-01,2028,4,12,60.0
354,S21,Prospection S21,CR,2028-12-01,2028,4,12,60.0
355,S22,Prospection S22,CR,2028-12-01,2028,4,12,60.0
356,S23,Prospection S23,CR,2028-12-01,2028,4,12,60.0
357,S24,Prospection S24,CR,2028-12-01,2028,4,12,60.0
358,S25,Prospection S25,CR,2028-12-01,2028,4,12,60.0
359,S26,Prospection S26,CR,2028-12-01,2028,4,12,60.0
360,S27,Prospection S27,CR,2028-12-01,2028,4,12,60.0
361,S06,Prospection S6,CR,2028-12-01,2028,4,12,60.0
362,S07,Prospection S7,CR,2028-12-01,2028,4,12,60.0
363,S08,Prospection S8,CR,2028-12-01,2028,4,12,60.0
364,S19,Prospection S-O 11,CR,2028-12-01,2028,4,12,60.0
365,S16,Prospection S-O 7 (PV),CR,2028-12-01,2028,4,12,60.0
366,S17,Prospection S-O 8 (PV),CR,2028-12-01,2028,4,12,60.0
367,S10,Prospection S-O 9 (PV),CR,2028-12-01,2028,4,12,60.0
368,B4,Jean-Grégoire / folles,CR,2028-12-01,2028,4,12,60.0
369,B11,Prospection solaire Bdx 9,CR,2028-12-01,2028,4,12,60.0
370,B7,Prospection Solaire MPL,CR,2028-12-01,2028,4,12,60.0
371,B2,prospection solaire Nantes,CR,2028-12-01,2028,4,12,60.0
372,B10,Prospection solaire Nantes 2,CR,2028-12-01,2028,4,12,60.0
373,SE18,Prospection sud-est 10 (PV),CR,2028-12-01,2028,4,12,60.0
374,SE08,Prospection sud-est 3 (PV),CR,2028-12-01,2028,4,12,60.0
375,SE16,Prospection sud-est 8 (PV) - Le Luc / Pujaut / Villeneuve,CR,2028-12-01,2028,4,12,60.0
376,SE17,Prospection sud-est 9 (PV) - Riez / prospect ,CR,2028-12-01,2028,4,12,60.0
378,GO09,Prospection TL PV 2022,CR,2028-12-01,2028,4,12,60.0
382,BFC07,Prospection PV BFC - 3,CR,2028-12-01,2028,4,12,60.0
385,BFC08,Prospection PV BFC - 1,CR,2028-12-01,2028,4,12,60.0
386,BFC09,Prospection PV BFC - 2,CR,2028-12-01,2028,4,12,60.0
389,BFC10,Prospection PV BFC - 4,CR,2028-12-01,2028,4,12,60.0
391,SE04,La Motte (PV) ,CR,2028-12-01,2028,4,12,60.0
392,BFC11,Prospection PV BFC - 5,CR,2028-12-01,2028,4,12,60.0
394,BFC13,Prospection PV BFC - 3,CR,2028-12-01,2028,4,12,60.0
400,SO13,Chauvigny,CR,2028-12-01,2028,4,12,60.0
401,SO09,St Christoly de Blaye,CR,2028-12-01,2028,4,12,60.0
404,SO21,Task solaire SO 1,CR,2028-12-01,2028,4,12,60.0
405,SO22,Task solaire SO 2,CR,2028-12-01,2028,4,12,60.0
408,BFC15,Prospection PV BFC - 6,CR,2028-12-01,2028,4,12,60.0
215,AURA01,Deux-Chaises et le Theil,,2022-01-01,2022,1,1,
216,AURA02,Massif du Devès,,2022-01-01,2022,1,1,
217,AURA03,Chazemais (Les Brandes),,2022-01-01,2022,1,1,
223,NGE6,Bachant,,2022-01-01,2022,1,1,
224,AURA04,Blomard - BMF,,2022-01-01,2022,1,1,
225,ECO5,Les Cent Mencaudées (SOL),,2022-01-01,2022,1,1,
226,GE2,Bonnecourt-Chauffourt,,2022-01-01,2022,1,1,
228,ECO8,Bois de St-Aubert (WAL)*,,2022-01-01,2022,1,1,
229,GO08,Canville-les-deux-eglises (co-dev KDE),,2022-01-01,2022,1,1,
232,AURA06,Saint-Angel,,2022-01-01,2022,1,1,
233,AURA08,Forêt de Bauzon,,2022-01-01,2022,1,1,
234,AURA09,Extension Sources de la Loire,,2022-01-01,2022,1,1,
236,AURA10,Sainte-Eulalie,,2022-01-01,2022,1,1,
238,N16,Moulin Blanc,,2022-01-01,2022,1,1,
239,N12,Extension Fortel (XFB-62),,2022-01-01,2022,1,1,
240,GO21,Extension Grand Camp,,2022-01-01,2022,1,1,
241,ECO7,Extension La Chaussée Brunehaut (XLCB),,2022-01-01,2022,1,1,
242,GO27,Extension Plaine de Beaunay,,2022-01-01,2022,1,1,
244,N2,Febvin-Palfart Fiefs (FPF),,2022-01-01,2022,1,1,
245,EC2,Fermes de Septenville (BOC),,2022-01-01,2022,1,1,
246,GO11,FEVA (Co-Dev Nordex),,2022-01-01,2022,1,1,
247,S18,Fond de plaine (Repowering),,2022-01-01,2022,1,1,
248,GE1,Eparmonts-Repowering,,2022-01-01,2022,1,1,
250,N1,Helfaut (SSO),,2022-01-01,2022,1,1,
251,AURA15,Trizac,,2022-01-01,2022,1,1,
253,NGE1,Repowering Boulay,,2022-01-01,2022,1,1,
256,AURA16,Cézens,,2022-01-01,2022,1,1,
257,N10,Le Moulin d'Hestrus (LMH-62),,2022-01-01,2022,1,1,
258,AURA17,Saint-Cernin,,2022-01-01,2022,1,1,
259,ECO4,Mont de Bagny II (XMB),,2022-01-01,2022,1,1,
263,ECO9,Seuil du Cambrésis (RIB2),,2022-01-01,2022,1,1,
264,EC1,Frégicourt (COM),,2022-01-01,2022,1,1,
266,GE3,Vallée de l'Arce Extension,,2022-01-01,2022,1,1,
267,SE10,Montagne d'Aureille,,2022-01-01,2022,1,1,
268,AURA22,Chazottes / Rageade,,2022-01-01,2022,1,1,
269,NGE7,Neuvilly-Briastre,,2022-01-01,2022,1,1,
270,OP05,Optimisation Bois Désiré,,2022-01-01,2022,1,1,
271,OP01,Optimisation Bois Ricart,,2022-01-01,2022,1,1,
272,OP07,Optimisation Caumont-Chériennes,,2022-01-01,2022,1,1,
273,OP02,Optimisation Marcillé,,2022-01-01,2022,1,1,
274,OP12,Optimisation Mercoeur,,2022-01-01,2022,1,1,
275,OP11,Optimisation Mont de Bagny II XMB,,2022-01-01,2022,1,1,
276,OP08,Optimisation Moulin Blanc,,2022-01-01,2022,1,1,
277,OP13,Optimisation potentielle 1,,2022-01-01,2022,1,1,
278,OP14,Optimisation potentielle 2,,2022-01-01,2022,1,1,
279,OP15,Optimisation potentielle 3,,2022-01-01,2022,1,1,
280,OP16,Optimisation potentielle 4,,2022-01-01,2022,1,1,
281,OP17,Optimisation potentielle 5,,2022-01-01,2022,1,1,
282,OP06,Optimisation Préveranges,,2022-01-01,2022,1,1,
